COD_PROC_URG|CPCU_CENTRO_CODIGO|CPCU_ACTIVO
80.5|002083|0
80.50|002083|0
80.51|002083|0
80.52|002083|0
80.59|002083|0
80.6|002083|0
80.7|002083|0
80.70|002083|0
80.71|002083|0
80.72|002083|0
80.73|002083|0
80.74|002083|0
80.75|002083|0
80.76|002083|0
80.77|002083|0
80.78|002083|0
80.79|002083|0
80.8|002083|0
80.80|002083|0
80.81|002083|0
80.82|002083|0
80.83|002083|0
80.84|002083|0
80.85|002083|0
80.86|002083|0
80.87|002083|0
80.88|002083|0
80.89|002083|0
80.9|002083|0
80.90|002083|0
80.91|002083|0
80.92|002083|0
80.93|002083|0
80.94|002083|0
80.95|002083|0
80.96|002083|0
80.97|002083|0
80.98|002083|0
80.99|002083|0
81|002083|0
81.0|002083|0
81.00|002083|0
81.01|002083|0
81.02|002083|0
81.03|002083|0
81.04|002083|0
81.05|002083|0
81.06|002083|0
81.07|002083|0
81.08|002083|0
81.1|002083|0
81.11|002083|0
81.12|002083|0
81.13|002083|0
81.14|002083|0
81.15|002083|0
81.16|002083|0
81.17|002083|0
81.2|002083|0
81.20|002083|0
81.21|002083|0
81.22|002083|0
81.23|002083|0
81.24|002083|0
81.25|002083|0
81.26|002083|0
81.27|002083|0
81.28|002083|0
81.29|002083|0
81.3|002083|0
81.30|002083|0
81.31|002083|0
81.32|002083|0
81.33|002083|0
81.34|002083|0
81.35|002083|0
81.36|002083|0
81.38|002083|0
81.39|002083|0
81.4|002083|0
81.40|002083|0
81.42|002083|0
81.43|002083|0
81.44|002083|0
81.45|002083|0
81.46|002083|0
81.47|002083|0
81.49|002083|0
81.5|002083|0
81.51|002083|0
81.52|002083|0
81.53|002083|0
81.54|002083|0
81.55|002083|0
81.56|002083|0
81.57|002083|0
81.59|002083|0
81.6|002083|0
81.61|002083|0
81.7|002083|0
81.71|002083|0
81.72|002083|0
81.73|002083|0
81.74|002083|0
81.75|002083|0
81.79|002083|0
81.8|002083|0
81.80|002083|0
81.81|002083|0
81.82|002083|0
81.83|002083|0
81.84|002083|0
81.85|002083|0
81.9|002083|0
81.91|002083|1
81.92|002083|0
81.93|002083|0
81.94|002083|0
81.95|002083|0
81.96|002083|0
81.97|002083|0
81.98|002083|0
81.99|002083|0
82|002083|0
82.0|002083|0
82.01|002083|0
82.02|002083|0
82.03|002083|0
82.04|002083|0
82.09|002083|0
82.1|002083|0
82.11|002083|0
82.12|002083|0
82.19|002083|0
82.2|002083|0
82.21|002083|0
82.22|002083|0
82.29|002083|0
82.3|002083|0
82.31|002083|0
82.32|002083|0
82.33|002083|0
82.34|002083|0
82.35|002083|0
82.36|002083|0
82.39|002083|0
82.4|002083|0
82.41|002083|0
82.42|002083|0
82.43|002083|0
82.44|002083|0
82.45|002083|0
82.46|002083|0
82.5|002083|0
82.51|002083|0
82.52|002083|0
82.53|002083|0
82.54|002083|0
82.55|002083|0
82.56|002083|0
82.57|002083|0
82.58|002083|0
82.59|002083|0
82.6|002083|0
82.61|002083|0
82.69|002083|0
82.7|002083|0
82.71|002083|0
82.72|002083|0
82.79|002083|0
82.8|002083|0
82.81|002083|0
82.82|002083|0
82.83|002083|0
82.84|002083|0
82.85|002083|0
82.86|002083|0
82.89|002083|0
82.9|002083|0
82.91|002083|0
82.92|002083|0
82.93|002083|0
82.94|002083|0
82.95|002083|0
82.96|002083|0
82.99|002083|0
83|002083|0
83.0|002083|0
83.01|002083|0
83.02|002083|0
83.03|002083|0
83.09|002083|0
83.1|002083|0
83.11|002083|0
83.12|002083|0
83.13|002083|0
83.14|002083|0
83.19|002083|0
83.2|002083|0
83.21|002083|0
83.29|002083|0
83.3|002083|0
83.31|002083|0
83.32|002083|0
83.39|002083|0
83.4|002083|0
83.41|002083|0
83.42|002083|0
83.43|002083|0
83.44|002083|0
83.45|002083|0
83.49|002083|0
83.5|002083|0
83.6|002083|0
83.61|002083|0
83.62|002083|0
83.63|002083|0
83.64|002083|0
83.65|002083|0
83.7|002083|0
83.71|002083|0
83.72|002083|0
83.73|002083|0
83.74|002083|0
83.75|002083|0
83.76|002083|0
83.77|002083|0
83.79|002083|0
83.8|002083|0
83.81|002083|0
83.82|002083|0
83.83|002083|0
83.84|002083|0
83.85|002083|0
83.86|002083|0
83.87|002083|0
83.88|002083|0
83.89|002083|0
83.9|002083|0
83.91|002083|0
83.92|002083|0
83.93|002083|0
83.94|002083|0
83.95|002083|0
83.96|002083|0
83.97|002083|0
83.98|002083|0
83.99|002083|0
84|002083|0
84.0|002083|0
84.00|002083|0
84.01|002083|0
84.02|002083|0
84.03|002083|0
84.04|002083|0
84.05|002083|0
84.06|002083|0
84.07|002083|0
84.08|002083|0
84.09|002083|0
84.1|002083|0
84.10|002083|0
84.11|002083|0
84.12|002083|0
84.13|002083|0
84.14|002083|0
84.15|002083|0
84.16|002083|0
84.17|002083|0
84.18|002083|0
84.19|002083|0
84.2|002083|0
84.21|002083|0
84.22|002083|0
84.23|002083|0
84.24|002083|0
84.25|002083|0
84.26|002083|0
84.27|002083|0
84.28|002083|0
84.29|002083|0
84.3|002083|0
84.4|002083|0
84.40|002083|0
84.41|002083|0
84.42|002083|0
84.43|002083|0
84.44|002083|0
84.45|002083|0
84.46|002083|0
84.47|002083|0
84.48|002083|0
84.51|002083|0
84.52|002083|0
84.9|002083|0
84.91|002083|0
84.92|002083|0
84.93|002083|0
84.99|002083|0
85|002083|0
85.0|002083|0
85.1|002083|0
85.11|002083|0
85.12|002083|0
85.19|002083|0
85.2|002083|0
85.20|002083|0
85.21|002083|0
85.22|002083|0
85.23|002083|0
85.24|002083|0
85.25|002083|0
85.3|002083|0
85.31|002083|0
85.32|002083|0
85.33|002083|0
85.34|002083|0
85.35|002083|0
85.36|002083|0
85.4|002083|0
85.41|002083|0
85.42|002083|0
85.43|002083|0
85.44|002083|0
85.45|002083|0
85.46|002083|0
85.47|002083|0
85.48|002083|0
85.5|002083|0
85.50|002083|0
85.51|002083|0
85.52|002083|0
85.53|002083|0
85.54|002083|0
85.6|002083|0
85.7|002083|0
85.8|002083|0
85.81|002083|0
85.82|002083|0
85.83|002083|0
85.84|002083|0
85.85|002083|0
85.86|002083|0
85.87|002083|0
85.89|002083|0
85.9|002083|0
85.91|002083|0
85.92|002083|0
85.93|002083|0
85.94|002083|0
85.95|002083|0
85.96|002083|0
85.99|002083|0
86|002083|0
86.0|002083|0
86.01|002083|0
86.02|002083|0
86.03|002083|0
86.04|002083|0
86.05|002083|0
86.06|002083|0
86.07|002083|0
86.09|002083|0
86.1|002083|0
86.11|002083|0
86.19|002083|0
86.2|002083|0
86.21|002083|0
86.22|002083|0
86.23|002083|0
86.24|002083|0
86.25|002083|0
86.26|002083|0
86.27|002083|0
86.28|002083|0
86.3|002083|0
86.4|002083|0
86.5|002083|0
86.51|002083|0
86.59|002083|0
86.6|002083|0
86.60|002083|0
86.61|002083|0
86.62|002083|0
86.63|002083|0
86.64|002083|0
86.65|002083|0
86.66|002083|0
86.67|002083|0
86.69|002083|0
86.7|002083|0
86.70|002083|0
86.71|002083|0
86.72|002083|0
86.73|002083|0
86.74|002083|0
86.75|002083|0
86.8|002083|0
86.81|002083|0
86.82|002083|0
86.83|002083|0
86.84|002083|0
86.85|002083|0
86.86|002083|0
86.89|002083|0
86.9|002083|0
86.91|002083|0
86.92|002083|0
86.93|002083|0
86.99|002083|0
87|002083|0
87.0|002083|0
87.01|002083|0
87.02|002083|0
87.03|002083|0
87.04|002083|0
87.05|002083|0
87.06|002083|0
87.07|002083|0
87.08|002083|0
87.09|002083|0
87.1|002083|0
87.11|002083|0
87.12|002083|0
87.13|002083|0
87.14|002083|0
87.15|002083|0
87.16|002083|0
87.17|002083|0
87.2|002083|0
87.21|002083|0
87.22|002083|0
87.23|002083|0
87.24|002083|0
87.29|002083|0
87.3|002083|0
87.31|002083|0
87.32|002083|0
87.33|002083|0
87.34|002083|0
87.35|002083|0
87.36|002083|0
87.37|002083|0
87.38|002083|0
87.39|002083|0
87.4|002083|0
87.41|002083|0
87.42|002083|0
87.43|002083|0
87.44|002083|0
87.49|002083|0
87.5|002083|0
87.51|002083|0
87.52|002083|0
87.53|002083|0
87.54|002083|0
87.59|002083|0
87.6|002083|0
87.61|002083|0
87.62|002083|0
87.63|002083|0
87.64|002083|0
87.65|002083|0
87.66|002083|0
87.69|002083|0
87.7|002083|0
87.71|002083|0
87.72|002083|0
87.73|002083|0
87.74|002083|0
87.75|002083|0
87.76|002083|0
87.77|002083|0
87.78|002083|0
87.79|002083|0
87.8|002083|0
87.81|002083|0
87.82|002083|0
87.83|002083|0
87.84|002083|0
87.85|002083|0
87.89|002083|0
87.9|002083|0
87.91|002083|0
87.92|002083|0
87.93|002083|0
87.94|002083|0
87.95|002083|0
87.99|002083|0
88|002083|0
88.0|002083|0
88.01|002083|0
88.02|002083|0
88.03|002083|0
88.04|002083|0
88.09|002083|0
88.1|002083|0
88.11|002083|0
88.12|002083|0
88.13|002083|0
88.14|002083|0
88.15|002083|0
88.16|002083|0
88.19|002083|0
88.2|002083|0
88.21|002083|0
88.22|002083|0
88.23|002083|0
88.24|002083|0
88.25|002083|0
88.26|002083|0
88.27|002083|0
88.28|002083|0
88.29|002083|0
88.3|002083|0
88.31|002083|0
88.32|002083|0
88.33|002083|0
88.34|002083|0
88.35|002083|0
88.36|002083|0
88.37|002083|0
88.38|002083|0
88.39|002083|0
88.4|002083|0
88.40|002083|0
88.41|002083|0
88.42|002083|0
88.43|002083|0
88.44|002083|0
88.45|002083|0
88.46|002083|0
88.47|002083|0
88.48|002083|0
88.49|002083|0
88.5|002083|0
88.50|002083|0
88.51|002083|0
88.52|002083|0
88.53|002083|0
88.54|002083|0
88.55|002083|0
88.56|002083|0
88.57|002083|0
88.58|002083|0
88.6|002083|0
88.60|002083|0
88.61|002083|0
88.62|002083|0
88.63|002083|0
88.64|002083|0
88.65|002083|0
88.66|002083|0
88.67|002083|0
88.68|002083|0
88.7|002083|0
88.71|002083|0
88.72|002083|0
88.73|002083|0
88.74|002083|0
88.75|002083|0
88.76|002083|0
88.77|002083|0
88.78|002083|0
88.79|002083|0
88.8|002083|0
88.81|002083|0
88.82|002083|0
88.83|002083|0
88.84|002083|0
88.85|002083|0
88.86|002083|0
88.89|002083|0
88.9|002083|0
88.90|002083|0
88.91|002083|0
88.92|002083|0
88.93|002083|0
88.94|002083|0
88.95|002083|0
88.96|002083|0
88.97|002083|0
88.98|002083|0
89|002083|0
89.0|002083|0
89.01|002083|0
89.02|002083|0
89.03|002083|0
89.04|002083|0
89.05|002083|0
89.06|002083|0
89.07|002083|0
89.08|002083|0
89.09|002083|0
89.1|002083|0
89.10|002083|0
89.11|002083|0
89.12|002083|0
89.13|002083|0
89.14|002083|0
89.15|002083|0
89.16|002083|0
89.17|002083|0
89.18|002083|0
89.19|002083|0
89.2|002083|0
89.21|002083|0
89.22|002083|0
89.23|002083|0
89.24|002083|0
89.25|002083|0
89.26|002083|0
89.29|002083|0
89.3|002083|0
89.31|002083|0
89.32|002083|0
89.33|002083|0
89.34|002083|0
89.35|002083|0
89.36|002083|0
89.37|002083|0
89.38|002083|0
89.39|002083|0
89.4|002083|0
89.41|002083|0
89.42|002083|0
89.43|002083|0
89.44|002083|0
89.45|002083|0
89.46|002083|0
89.47|002083|0
89.48|002083|0
89.5|002083|0
89.50|002083|0
89.51|002083|0
89.52|002083|1
89.53|002083|0
89.54|002083|1
89.55|002083|0
89.56|002083|0
89.57|002083|0
89.58|002083|0
89.59|002083|0
89.6|002083|1
89.60|002083|0
89.61|002083|1
89.62|002083|1
89.63|002083|0
89.64|002083|0
89.65|002083|0
89.66|002083|0
89.67|002083|0
89.68|002083|0
89.69|002083|0
89.7|002083|0
89.8|002083|0
90|002083|0
90.0|002083|0
90.01|002083|0
90.02|002083|0
90.03|002083|0
90.04|002083|0
90.05|002083|0
90.06|002083|0
90.09|002083|0
90.1|002083|0
90.11|002083|0
90.12|002083|0
90.13|002083|0
90.14|002083|0
90.15|002083|0
90.16|002083|0
90.19|002083|0
90.2|002083|0
90.21|002083|0
90.22|002083|0
90.23|002083|0
90.24|002083|0
90.25|002083|0
90.26|002083|0
90.29|002083|0
90.3|002083|0
90.31|002083|0
90.32|002083|0
90.33|002083|0
90.34|002083|0
90.35|002083|0
90.36|002083|0
90.39|002083|0
90.4|002083|0
90.41|002083|0
90.42|002083|0
90.43|002083|0
90.44|002083|0
90.45|002083|0
90.46|002083|0
90.49|002083|0
90.5|002083|0
90.51|002083|0
90.52|002083|0
90.53|002083|0
90.54|002083|0
90.55|002083|0
90.56|002083|0
90.59|002083|0
90.6|002083|0
90.61|002083|0
90.62|002083|0
90.63|002083|0
90.64|002083|0
90.65|002083|0
90.66|002083|0
90.69|002083|0
90.7|002083|0
90.71|002083|0
90.72|002083|0
90.73|002083|0
90.74|002083|0
90.75|002083|0
90.76|002083|0
90.79|002083|0
90.8|002083|0
90.81|002083|0
90.82|002083|0
90.83|002083|0
90.84|002083|0
90.85|002083|0
90.86|002083|0
90.89|002083|0
90.9|002083|0
90.91|002083|0
90.92|002083|0
90.93|002083|0
90.94|002083|0
90.95|002083|0
90.96|002083|0
90.99|002083|0
91|002083|0
91.0|002083|0
91.01|002083|0
91.02|002083|0
91.03|002083|0
91.04|002083|0
91.05|002083|0
91.06|002083|0
91.09|002083|0
91.1|002083|0
91.11|002083|0
91.12|002083|0
91.13|002083|0
91.14|002083|0
91.15|002083|0
91.16|002083|0
91.19|002083|0
91.2|002083|0
91.21|002083|0
91.22|002083|0
91.23|002083|0
91.24|002083|0
91.25|002083|0
91.26|002083|0
91.29|002083|0
91.3|002083|0
91.31|002083|0
91.32|002083|0
91.33|002083|0
91.34|002083|0
91.35|002083|0
91.36|002083|0
91.39|002083|0
91.4|002083|0
91.41|002083|0
91.42|002083|0
91.43|002083|0
91.44|002083|0
91.45|002083|0
91.46|002083|0
91.49|002083|0
91.5|002083|0
91.51|002083|0
91.52|002083|0
91.53|002083|0
91.54|002083|0
91.55|002083|0
91.56|002083|0
91.59|002083|0
91.6|002083|0
91.61|002083|0
91.62|002083|0
91.63|002083|0
91.64|002083|0
91.65|002083|0
91.66|002083|0
91.69|002083|0
91.7|002083|0
91.71|002083|0
91.72|002083|0
91.73|002083|0
91.74|002083|0
91.75|002083|0
91.76|002083|0
91.79|002083|0
91.8|002083|0
91.81|002083|0
91.82|002083|0
91.83|002083|0
91.84|002083|0
91.85|002083|0
91.86|002083|0
91.89|002083|0
91.9|002083|0
91.91|002083|0
91.92|002083|0
91.93|002083|0
91.94|002083|0
91.95|002083|0
91.96|002083|0
91.99|002083|0
92|002083|0
92.0|002083|0
92.01|002083|0
92.02|002083|0
92.03|002083|0
92.04|002083|0
92.05|002083|0
92.09|002083|0
92.1|002083|0
92.11|002083|0
92.12|002083|0
92.13|002083|0
92.14|002083|0
92.15|002083|0
92.16|002083|0
92.17|002083|0
92.18|002083|0
92.19|002083|0
92.2|002083|0
92.21|002083|0
92.22|002083|0
92.23|002083|0
92.24|002083|0
92.25|002083|0
92.26|002083|0
92.27|002083|0
92.28|002083|0
92.29|002083|0
92.3|002083|0
92.30|002083|0
92.31|002083|0
92.32|002083|0
92.33|002083|0
92.39|002083|0
93|002083|0
93.0|002083|0
93.01|002083|0
93.02|002083|0
93.03|002083|0
93.04|002083|0
93.05|002083|0
93.06|002083|0
93.07|002083|0
93.08|002083|0
93.09|002083|0
93.1|002083|0
93.11|002083|0
93.12|002083|0
93.13|002083|0
93.14|002083|0
93.15|002083|0
93.16|002083|0
93.17|002083|0
93.18|002083|0
93.19|002083|0
93.2|002083|0
93.21|002083|0
93.22|002083|0
93.23|002083|0
93.24|002083|0
93.25|002083|0
93.26|002083|0
93.27|002083|0
93.28|002083|0
93.29|002083|0
93.3|002083|0
93.31|002083|0
93.32|002083|0
93.33|002083|0
93.34|002083|0
93.35|002083|0
93.36|002083|0
93.37|002083|0
93.38|002083|0
93.39|002083|0
93.4|002083|0
93.41|002083|0
93.42|002083|0
93.43|002083|0
93.44|002083|0
93.45|002083|0
93.46|002083|0
93.5|002083|0
93.51|002083|1
93.52|002083|1
93.53|002083|1
93.54|002083|1
93.55|002083|0
93.56|002083|1
93.57|002083|1
93.58|002083|1
93.59|002083|0
93.6|002083|0
93.61|002083|0
93.62|002083|0
93.63|002083|0
93.64|002083|0
93.65|002083|0
93.66|002083|0
93.67|002083|0
93.7|002083|0
93.71|002083|0
93.72|002083|0
93.73|002083|0
93.74|002083|0
93.75|002083|0
93.76|002083|0
93.77|002083|0
93.78|002083|0
93.8|002083|0
93.81|002083|0
93.82|002083|0
93.83|002083|0
93.84|002083|0
93.85|002083|0
93.89|002083|0
93.9|002083|0
93.90|002083|0
93.91|002083|0
93.93|002083|0
93.94|002083|0
93.95|002083|0
93.96|002083|0
93.97|002083|0
93.98|002083|0
93.99|002083|0
94|002083|0
94.0|002083|0
94.01|002083|0
94.02|002083|0
94.03|002083|0
94.08|002083|0
94.09|002083|0
94.1|002083|0
94.11|002083|0
94.12|002083|0
94.13|002083|0
94.19|002083|0
94.2|002083|0
94.21|002083|0
94.22|002083|0
94.23|002083|0
94.24|002083|0
94.25|002083|0
94.26|002083|0
94.27|002083|0
94.29|002083|0
94.3|002083|0
94.31|002083|0
94.32|002083|0
94.33|002083|0
94.34|002083|0
94.35|002083|0
94.36|002083|0
94.37|002083|0
94.38|002083|0
94.39|002083|0
94.4|002083|0
94.41|002083|0
94.42|002083|0
94.43|002083|0
94.44|002083|0
94.45|002083|0
94.46|002083|0
94.49|002083|0
94.5|002083|0
94.51|002083|0
94.52|002083|0
94.53|002083|0
94.54|002083|0
94.55|002083|0
94.59|002083|0
94.6|002083|0
94.61|002083|0
94.62|002083|0
94.63|002083|0
94.64|002083|0
94.65|002083|0
94.66|002083|0
94.67|002083|0
94.68|002083|0
94.69|002083|0
95|002083|0
95.0|002083|0
95.01|002083|0
95.02|002083|0
95.03|002083|0
95.04|002083|0
95.05|002083|0
95.06|002083|0
95.07|002083|0
95.09|002083|0
95.1|002083|0
95.11|002083|0
95.12|002083|0
95.13|002083|0
95.14|002083|0
95.15|002083|0
95.16|002083|0
95.2|002083|0
95.21|002083|0
95.22|002083|0
95.23|002083|0
95.24|002083|0
95.25|002083|0
95.26|002083|0
95.3|002083|0
95.31|002083|0
95.32|002083|0
95.33|002083|0
95.34|002083|0
95.35|002083|0
95.36|002083|0
95.4|002083|0
95.41|002083|0
95.42|002083|0
95.43|002083|0
95.44|002083|0
95.45|002083|0
95.46|002083|0
95.47|002083|0
95.48|002083|0
95.49|002083|0
96|002083|0
96.0|002083|0
96.01|002083|0
96.02|002083|0
96.03|002083|0
96.04|002083|0
96.05|002083|0
96.06|002083|0
96.07|002083|0
96.08|002083|0
96.09|002083|0
96.1|002083|0
96.11|002083|0
96.14|002083|0
96.15|002083|0
96.16|002083|0
96.17|002083|0
96.18|002083|0
96.19|002083|0
96.2|002083|0
96.21|002083|0
96.22|002083|0
96.23|002083|0
96.24|002083|0
96.25|002083|0
96.26|002083|0
96.27|002083|0
96.28|002083|0
96.29|002083|0
96.3|002083|0
96.31|002083|0
96.32|002083|0
96.33|002083|0
96.34|002083|0
96.35|002083|1
96.36|002083|0
96.37|002083|0
96.38|002083|0
96.39|002083|0
96.4|002083|0
96.41|002083|0
96.42|002083|0
96.43|002083|0
96.44|002083|0
96.45|002083|0
96.46|002083|0
96.47|002083|0
96.48|002083|0
96.49|002083|0
96.5|002083|0
96.51|002083|0
96.52|002083|0
96.53|002083|0
96.54|002083|0
96.55|002083|1
96.56|002083|0
96.57|002083|0
96.58|002083|0
96.59|002083|0
96.6|002083|0
96.7|002083|0
96.70|002083|0
96.71|002083|0
96.72|002083|0
97|002083|0
97.0|002083|0
97.01|002083|0
97.02|002083|0
97.03|002083|0
97.04|002083|0
97.05|002083|0
97.1|002083|0
97.11|002083|0
97.12|002083|0
97.13|002083|0
97.14|002083|0
97.15|002083|0
97.16|002083|0
97.2|002083|0
97.21|002083|0
97.22|002083|0
97.23|002083|0
97.24|002083|0
97.25|002083|0
97.26|002083|0
97.29|002083|0
97.3|002083|0
97.31|002083|0
97.32|002083|0
97.33|002083|0
97.34|002083|0
97.35|002083|0
97.36|002083|0
97.37|002083|0
97.38|002083|0
97.39|002083|0
97.4|002083|0
97.41|002083|0
97.42|002083|0
97.43|002083|0
97.44|002083|0
97.49|002083|0
97.5|002083|0
97.51|002083|0
97.52|002083|0
97.53|002083|0
97.54|002083|0
97.55|002083|0
97.56|002083|0
97.59|002083|0
97.6|002083|0
97.61|002083|0
97.62|002083|0
97.63|002083|0
97.64|002083|0
97.65|002083|0
97.69|002083|0
97.7|002083|0
97.71|002083|0
97.72|002083|0
97.73|002083|0
97.74|002083|0
97.75|002083|0
97.79|002083|0
97.8|002083|0
97.81|002083|0
97.82|002083|0
97.83|002083|0
97.84|002083|0
97.85|002083|0
97.86|002083|0
97.87|002083|0
97.88|002083|0
97.89|002083|0
98|002083|0
98.0|002083|0
98.01|002083|0
98.02|002083|0
98.03|002083|0
98.04|002083|0
98.05|002083|0
98.1|002083|0
98.11|002083|0
98.12|002083|0
98.13|002083|0
98.14|002083|0
98.15|002083|0
98.16|002083|0
98.17|002083|0
98.18|002083|0
98.19|002083|0
98.2|002083|0
98.20|002083|0
98.21|002083|0
98.22|002083|0
98.23|002083|0
98.24|002083|0
98.25|002083|0
98.26|002083|0
98.27|002083|0
98.28|002083|0
98.29|002083|0
98.5|002083|0
98.51|002083|0
98.52|002083|0
98.59|002083|0
99|002083|0
99.0|002083|1
99.00|002083|1
99.01|002083|0
99.02|002083|0
99.03|002083|0
99.04|002083|1
99.05|002083|0
99.06|002083|1
99.07|002083|0
99.08|002083|1
99.09|002083|0
99.1|002083|0
99.10|002083|0
99.11|002083|0
99.12|002083|0
99.13|002083|0
99.14|002083|0
99.15|002083|0
99.16|002083|0
99.17|002083|0
99.18|002083|0
99.19|002083|0
99.2|002083|0
99.20|002083|0
99.21|002083|0
99.22|002083|0
99.23|002083|0
99.24|002083|0
99.25|002083|0
99.26|002083|0
99.27|002083|0
99.28|002083|0
99.29|002083|0
99.3|002083|0
99.31|002083|0
99.32|002083|0
99.33|002083|0
99.34|002083|0
99.35|002083|0
99.36|002083|0
99.37|002083|0
99.38|002083|1
99.39|002083|0
99.4|002083|0
99.41|002083|0
99.42|002083|0
99.43|002083|0
99.44|002083|0
99.45|002083|0
99.46|002083|0
99.47|002083|0
99.48|002083|0
99.5|002083|0
99.51|002083|0
99.52|002083|0
99.53|002083|0
99.54|002083|0
99.55|002083|0
99.56|002083|1
99.57|002083|1
99.58|002083|1
99.59|002083|0
99.6|002083|0
99.60|002083|0
99.61|002083|0
99.62|002083|0
99.63|002083|0
99.64|002083|0
99.69|002083|0
99.71|002083|0
99.72|002083|0
99.73|002083|0
99.74|002083|0
99.75|002083|1
99.76|002083|0
99.77|002083|0
99.79|002083|0
99.8|002083|0
99.81|002083|0
99.82|002083|0
99.83|002083|0
99.84|002083|0
99.85|002083|0
99.86|002083|0
99.88|002083|0
99.9|002083|0
99.91|002083|0
99.92|002083|0
99.93|002083|0
99.94|002083|0
99.95|002083|0
99.96|002083|0
99.97|002083|0
99.98|002083|0
99.99|002083|0
00|002256|0
00.0|002256|0
00.01|002256|0
00.02|002256|0
00.03|002256|0
00.09|002256|0
00.1|002256|0
00.10|002256|0
00.11|002256|0
00.12|002256|0
00.13|002256|0
003.31|002256|0
003.91|002256|0
00.5|002256|0
01|002256|0
01.0|002256|0
01.01|002256|0
01.02|002256|0
01.09|002256|0
01.1|002256|0
01.11|002256|0
01.12|002256|0
01.13|002256|0
01.14|002256|0
01.15|002256|0
01.18|002256|0
01.19|002256|0
01.2|002256|0
01.21|002256|0
01.22|002256|0
01.23|002256|0
01.24|002256|0
01.25|002256|0
01.3|002256|0
01.31|002256|0
01.32|002256|0
01.39|002256|0
01.4|002256|0
01.41|002256|0
01.42|002256|0
01.5|002256|0
01.51|002256|0
01.52|002256|0
01.53|002256|0
01.59|002256|0
01.6|002256|0
02|002256|0
02.0|002256|0
02.01|002256|0
02.02|002256|0
02.03|002256|0
02.04|002256|0
02.05|002256|0
02.06|002256|0
02.07|002256|0
02.1|002256|0
021.00|002256|0
021.01|002256|0
021.02|002256|0
021.03|002256|0
02.11|002256|0
02.12|002256|0
02.13|002256|0
02.14|002256|0
021.71|002256|0
02.2|002256|0
02.3|002256|0
02.31|002256|0
02.32|002256|0
02.33|002256|0
02.34|002256|0
02.35|002256|0
02.39|002256|0
02.4|002256|0
02.41|002256|0
02.42|002256|0
02.43|002256|0
025.51|002256|0
027.51|002256|0
02.9|002256|0
02.91|002256|0
02.92|002256|0
02.93|002256|0
02.94|002256|0
02.95|002256|0
02.96|002256|0
02.99|002256|0
03|002256|0
03.0|002256|0
03.01|002256|0
03.02|002256|0
03.09|002256|0
03.1|002256|0
031.10|002256|0
03.2|002256|0
03.21|002256|0
03.29|002256|0
03.3|002256|0
03.31|002256|0
03.32|002256|0
03.39|002256|0
03.4|002256|0
034.04|002256|0
034.09|002256|0
03.5|002256|0
03.51|002256|0
03.52|002256|0
03.53|002256|0
03.59|002256|0
03.6|002256|0
036.04|002256|0
03.7|002256|0
03.71|002256|0
03.72|002256|0
03.79|002256|0
03.8|002256|0
038.80|002256|0
038.91|002256|0
038.94|002256|0
03.9|002256|0
03.90|002256|0
03.91|002256|0
03.92|002256|0
03.93|002256|0
03.94|002256|0
03.95|002256|0
03.96|002256|0
03.97|002256|0
03.98|002256|0
03.99|002256|0
039.96|002256|0
04|002256|0
04.0|002256|0
04.01|002256|0
04.02|002256|0
04.03|002256|0
04.04|002256|0
04.05|002256|0
04.06|002256|0
04.07|002256|0
04.1|002256|0
04.11|002256|0
04.12|002256|0
04.19|002256|0
04.2|002256|0
04.3|002256|0
04.4|002256|0
04.41|002256|0
04.42|002256|0
04.43|002256|0
04.44|002256|0
04.49|002256|0
04.5|002256|0
04.6|002256|0
04.7|002256|0
04.71|002256|0
04.72|002256|0
04.73|002256|0
04.74|002256|0
04.75|002256|0
04.76|002256|0
04.79|002256|0
04.8|002256|0
04.80|002256|0
04.81|002256|0
04.89|002256|0
04.9|002256|0
04.91|002256|0
04.92|002256|0
04.93|002256|0
04.99|002256|0
05|002256|0
05.0|002256|0
05.1|002256|0
05.11|002256|0
05.19|002256|0
05.2|002256|0
05.21|002256|0
05.22|002256|0
05.23|002256|0
05.24|002256|0
05.25|002256|0
05.29|002256|0
05.3|002256|0
05.31|002256|0
05.32|002256|0
05.39|002256|0
054.91|002256|0
057|002256|0
057.19|002256|0
05.8|002256|0
05.81|002256|0
05.89|002256|0
05.9|002256|0
06|002256|0
06.0|002256|0
06.01|002256|0
06.02|002256|0
06.09|002256|0
06.1|002256|0
06.11|002256|0
06.12|002256|0
06.13|002256|0
06.19|002256|0
06.2|002256|0
06.3|002256|0
06.31|002256|0
06.39|002256|0
06.4|002256|0
06.5|002256|0
06.50|002256|0
06.51|002256|0
06.52|002256|0
06.6|002256|0
06.7|002256|0
06.8|002256|0
06.81|002256|0
06.89|002256|0
06.9|002256|0
06.91|002256|0
06.92|002256|0
06.93|002256|0
06.94|002256|0
06.95|002256|0
06.98|002256|0
06.99|002256|0
07|002256|0
07.0|002256|0
07.00|002256|0
07.01|002256|0
07.02|002256|0
07.1|002256|0
07.11|002256|0
07.12|002256|0
07.13|002256|0
07.14|002256|0
07.15|002256|0
07.16|002256|0
07.17|002256|0
07.19|002256|0
07.2|002256|0
07.21|002256|0
07.22|002256|0
07.29|002256|0
07.3|002256|0
07.4|002256|0
07.41|002256|0
07.42|002256|0
07.43|002256|0
07.44|002256|0
07.45|002256|0
07.49|002256|0
07.5|002256|0
07.51|002256|0
